4.24|3.969189
4.06|3.968753
4.22|4.249391
3.4|3.256976
4.2|3.813291
3.39|3.247003
4.25|4.292154
3.98|4.332637
3.36|3.214393
3.61|3.648472
4.24|4.08933
3.69|3.882712
4.05|4.088321
4.14|4.138163
4.55|4.36445
4.06|4.312671
2.99|3.27023
4.3|4.320009
3.67|3.473364
2.82|2.959115
4.3|4.184574
4.42|4.2728
4.06|3.80348
4.42|4.109038
4.19|3.814972
4.24|4.245283
4.16|4.310503
4.13|4.183507
3.51|3.613949
3.7|3.737565
4.01|4.141523
2.08|4.205572
4.37|4.3354
4.29|4.295871
4.22|4.207059
3.86|3.841173
4.28|4.258756
3.4|3.203765
4.09|4.122865
3.98|3.322864
4.06|4.057425
3.11|3.196677
4.05|4.147595
4.31|4.159146
2.68|3.566797
4.28|4.14144
3.32|3.754123
3.45|3.849412
3.9|4.071761
3.81|3.975315
4.28|4.150125
4.05|3.80254
4.3|3.910783
4.33|4.253061
4.07|4.054997
4.38|4.151517
3.68|3.916927
3.96|3.813171
4.3|4.384993
4.07|4.181737
3.0|3.214393
2.84|3.258872
4.46|4.305493
4.35|4.305914
3.78|3.521299
4.43|4.345229
3.01|3.759292
4.29|4.311486
4.16|4.094898
3.31|2.759156
4.4|4.28896
4.21|3.823656
4.29|4.226963
2.96|2.989962
4.12|4.410249
4.4|4.194896
4.17|3.961211
3.96|4.027912
4.12|3.970593
3.35|3.904023
4.26|4.062503
4.37|4.339271
3.39|3.815288
3.73|4.020583
3.3|3.603989
3.74|3.402484
4.26|4.133532
4.24|4.195763
3.96|3.709057
4.35|4.148123
3.81|3.983294
4.1|3.889279
3.91|4.232419
3.56|3.748384
4.42|4.354006
4.08|4.186946
3.76|3.859743
4.16|3.724641
4.17|4.113016
4.39|4.37667
4.32|4.256119
3.76|4.201913
3.99|4.388929
2.61|3.68262
4.0|4.132491
4.04|3.584349
4.25|4.367431
3.75|4.127252
3.5|3.868391
4.09|4.305913
3.71|3.943171
3.65|3.745137
4.39|4.223079
4.28|3.896569
3.18|2.84999
3.78|4.248916
3.9|3.92179
3.97|4.03498
3.8|4.098726
3.91|4.38673
3.75|3.815288
3.97|3.950797
3.27|3.746454
4.2|4.121885
4.38|4.311486
3.99|4.251269
4.13|4.450468
4.03|3.371305
4.1|4.028445
4.31|4.429067
3.78|3.488109
4.31|4.225759
3.66|3.76608
3.97|4.162814
4.02|3.80819
3.54|3.753968
3.6|3.417755
3.28|3.59603
4.12|4.020883
3.91|3.854383
3.14|3.134924
3.98|3.69164
3.5|3.340662
4.04|3.911613
4.26|4.078684
3.32|3.198742
3.53|3.696781
3.92|3.741108
4.13|4.191736
3.35|3.594269
4.36|4.267426
3.3|3.441273
4.23|4.225124
4.16|3.868401
3.86|3.649712
3.75|3.749149
3.91|3.901635
3.45|3.599906
4.0|4.136732
4.28|3.933044
2.61|3.198886
4.37|4.345329
4.35|4.375408
4.35|4.492973
2.84|2.55545
4.45|4.4132
3.9|4.219865
4.36|4.27309
4.02|3.822541
4.17|4.166943
4.29|4.096761
3.96|3.875069
4.19|3.854383
2.71|3.066603
4.3|4.25208
4.35|4.246569
4.23|4.346605
4.39|4.359569
2.29|2.944673
3.66|3.555495
4.28|4.239403
3.96|3.73041
4.23|4.003874
4.21|4.186622
4.37|4.143188
3.7|4.181967
2.37|2.671969
3.84|3.805986
3.27|3.388639
3.51|3.487552
4.26|4.341328
3.41|3.554724
3.81|3.928064
3.46|3.212947
3.66|3.48311
4.05|3.868912
3.65|3.775567
4.26|4.40492
3.98|3.951477
2.4|3.369421
4.35|4.143188
3.6|3.801072
4.21|4.174272
3.93|3.429387
3.64|3.797519
3.88|3.691152
2.66|2.788828
4.21|4.150973
3.87|4.094983
3.7|4.265973
4.14|4.135967
3.98|3.871595
3.28|3.535631
3.45|3.908306
4.38|4.303198
4.33|4.447926
3.21|3.928533
4.35|3.973288
3.98|4.195312
3.99|4.111172
4.37|4.248945
4.16|3.680509
4.1|4.029482
4.08|4.029243
4.25|4.279387
4.32|3.962695
4.01|4.196883
4.46|4.37809
4.31|4.263812
4.21|3.921874
4.24|4.094603
4.05|4.186799
4.38|4.406687
4.36|4.223902
3.86|4.129664
2.62|3.044637
4.02|3.864274
4.12|4.214466
4.36|4.210523
4.18|3.995255
4.31|4.104968
4.28|4.017695
3.3|4.279376
3.77|3.787932
3.48|3.754262
3.1|3.239021
4.23|4.104086
4.1|4.138319
3.64|3.495163
4.31|4.279383
2.99|3.767011
4.38|4.325067
4.22|4.102744
4.23|4.217762
4.42|4.317991
4.32|4.06598
3.58|3.787826
4.26|4.406876
4.49|4.36445
3.26|3.417258
4.34|4.41842
4.33|4.237114
4.25|3.704305
4.35|4.417913
3.73|3.270998
3.97|4.015782
4.3|3.994555
4.17|3.895272
3.35|3.542456
4.26|4.503414
3.27|3.159077
4.26|4.326495
4.38|4.264668
4.09|3.922724
4.49|4.3384
3.95|3.937065
4.24|4.144337
3.68|3.619735
4.41|4.10627
3.77|3.980924
4.07|3.958656
4.38|4.20598
4.23|4.072362
4.31|4.401698
3.71|3.636579
4.29|4.307586
4.19|4.045053
4.23|4.136435
4.42|4.181109
4.23|4.413431
3.48|3.24386
4.1|4.046685
4.24|4.486465
4.19|3.481116
4.28|4.034907
3.68|3.678673
4.1|4.249344
3.85|3.517879
4.0|4.005691
4.1|4.161301
4.34|4.150538
4.08|4.06947
4.17|4.149368
3.0|3.629026
3.81|3.94538
3.94|4.373649
4.14|4.089566
4.27|4.246262
4.12|3.861643
4.17|4.324214
3.71|3.543423
4.26|4.060769
4.11|3.471215
3.55|3.670703
3.74|3.381594
4.25|4.256104
3.91|3.639543
3.83|3.94538
4.23|4.051179
4.3|3.740972
2.12|2.663989
2.8|3.516341
3.29|3.633625
4.27|4.253133
4.27|3.799074
3.97|3.937751
4.08|4.099247
4.37|3.942328
4.16|3.919142
3.7|4.035934
3.9|3.585329
4.02|3.941892
4.1|3.928021
3.93|4.189867
4.15|3.845638
4.13|3.730256
4.18|4.028153
3.54|4.164732
4.34|4.078798
4.33|4.242712
3.65|3.722314
4.35|4.297691
3.72|3.784693
3.53|3.8615
3.87|3.854383
4.12|4.051369
4.12|3.655039
4.03|3.785632
3.94|3.881099
3.81|3.929537
4.46|4.072253
4.2|3.835278
4.3|3.990895
2.92|3.331677
4.24|3.972095
3.79|4.266776
3.89|4.191886
4.34|4.245878
