4.24|3.98848
4.06|3.962978
4.22|4.115709
3.4|3.514709
4.2|3.458298
3.39|3.433654
4.25|4.291372
3.98|4.295305
3.36|3.222653
3.61|3.677979
4.24|3.901855
3.69|3.695873
4.05|4.089007
4.14|4.246271
4.55|4.433072
4.06|4.147113
2.99|3.266083
4.3|4.302034
3.67|3.465552
2.82|3.074657
4.3|4.201246
4.42|4.319198
4.06|4.03867
4.42|4.12701
4.19|3.823923
4.24|4.261331
4.16|4.303814
4.13|4.294462
3.51|3.579845
3.7|3.712016
4.01|4.05509
2.08|4.181216
4.37|4.327572
4.29|4.270149
4.22|4.206187
3.86|3.865041
4.28|4.251174
3.4|3.231147
4.09|4.083712
3.98|4.195567
4.06|4.042349
3.11|3.006414
4.05|4.185603
4.31|4.174085
2.68|3.459457
4.28|3.872434
3.32|3.676627
3.45|3.730398
3.9|3.938554
3.81|3.6781
4.28|4.113812
4.05|4.036915
4.3|4.053707
4.33|4.279982
4.07|4.018293
4.38|4.255895
3.68|3.965001
3.96|3.848162
4.3|4.349164
4.07|4.171868
3.0|3.222653
2.84|3.194479
4.46|4.419044
4.35|4.313464
3.78|3.530691
4.43|4.299686
3.01|3.799894
4.29|4.346028
4.16|3.903535
3.31|2.78962
4.4|4.291496
4.21|4.37385
4.29|4.173843
2.96|3.130058
4.12|4.38682
4.4|4.178181
4.17|3.982721
3.96|4.036849
4.12|3.953475
3.35|3.924051
4.26|3.866759
4.37|4.33819
3.39|3.870952
3.73|4.043095
3.3|3.611687
3.74|3.275473
4.26|4.1281
4.24|4.230168
3.96|3.851148
4.35|4.18775
3.81|3.686874
4.1|3.659577
3.91|4.239248
3.56|3.882222
4.42|4.348713
4.08|4.159535
3.76|3.85698
4.16|3.791859
4.17|4.218717
4.39|4.34276
4.32|4.209956
3.76|4.212181
3.99|4.410907
2.61|3.321655
4.0|4.118981
4.04|3.596743
4.25|4.350861
3.75|4.098422
3.5|4.201794
4.09|4.336913
3.71|3.679339
3.65|3.798228
4.39|4.209813
4.28|3.797503
3.18|3.066837
3.78|4.278018
3.9|4.117047
3.97|3.925698
3.8|3.9981
3.91|4.353032
3.75|3.870952
3.97|3.922068
3.27|3.391848
4.2|4.107841
4.38|4.346028
3.99|4.027425
4.13|4.386436
4.03|3.416619
4.1|4.070978
4.31|4.346668
3.78|3.536512
4.31|4.221629
3.66|3.715617
3.97|4.064226
4.02|3.695973
3.54|3.737297
3.6|3.708394
3.28|3.620407
4.12|3.998521
3.91|3.878386
3.14|3.308331
3.98|3.691719
3.5|3.182181
4.04|3.771349
4.26|4.097244
3.32|2.976531
3.53|3.700601
3.92|3.779979
4.13|4.33639
3.35|3.442541
4.36|4.316883
3.3|3.46735
4.23|4.172335
4.16|3.880937
3.86|3.615598
3.75|3.755967
3.91|3.935841
3.45|3.511591
4.0|4.179999
4.28|3.969216
2.61|3.201332
4.37|4.192233
4.35|4.356153
4.35|4.395336
2.84|2.881951
4.45|4.363779
3.9|4.228987
4.36|4.316284
4.02|3.963361
4.17|4.248125
4.29|4.075792
3.96|3.592519
4.19|3.878386
2.71|3.075328
4.3|4.122319
4.35|4.238373
4.23|4.338191
4.39|4.354981
2.29|2.955063
3.66|3.464982
4.28|4.17695
3.96|3.763657
4.23|4.138939
4.21|4.209899
4.37|4.156537
3.7|4.170072
2.37|2.711813
3.84|3.679245
3.27|3.276984
3.51|3.518239
4.26|4.442273
3.41|3.462729
3.81|3.998141
3.46|3.056047
3.66|3.348986
4.05|3.909003
3.65|3.800909
4.26|4.380586
3.98|3.960749
2.4|3.253331
4.35|4.156537
3.6|4.087252
4.21|4.045242
3.93|3.767733
3.64|3.809582
3.88|3.715475
2.66|2.835256
4.21|4.168113
3.87|4.071411
3.7|4.242037
4.14|4.210477
3.98|3.911079
3.28|3.018404
3.45|3.931985
4.38|4.368525
4.33|4.351588
3.21|3.938472
4.35|3.977615
3.98|4.326009
3.99|4.118812
4.37|4.258087
4.16|3.811788
4.1|4.075477
4.08|3.902786
4.25|4.277333
4.32|3.968756
4.01|4.075417
4.46|4.358228
4.31|4.042308
4.21|3.258039
4.24|4.10728
4.05|4.208821
4.38|4.398596
4.36|4.180472
3.86|4.238703
2.62|3.262532
4.02|3.888328
4.12|4.009646
4.36|4.350205
4.18|4.108335
4.31|4.107406
4.28|4.122086
3.3|3.774147
3.77|3.461459
3.48|3.810994
3.1|3.185554
4.23|4.026355
4.1|4.133365
3.64|3.491558
4.31|4.074015
