4.24|4.022682
4.06|3.972037
4.22|4.091548
3.4|3.444421
4.2|3.815087
3.39|3.388273
4.25|4.383433
3.98|4.289498
3.36|3.261404
3.61|3.646763
4.24|3.90559
3.69|3.624395
4.05|4.144177
4.14|4.295344
4.55|4.40292
4.06|3.949803
2.99|3.309506
4.3|4.260667
3.67|3.460019
2.82|3.053189
4.3|4.197583
4.42|4.272495
4.06|4.289273
4.42|4.174533
4.19|3.776942
4.24|4.240783
4.16|4.330207
4.13|4.140003
3.51|3.56702
3.7|3.738679
4.01|4.053276
2.08|4.217834
4.37|4.413505
4.29|4.331215
4.22|4.234394
3.86|3.704854
4.28|4.224167
3.4|3.255948
4.09|4.079037
3.98|4.143076
4.06|3.923526
3.11|3.571931
4.05|4.050305
4.31|4.235813
2.68|3.519938
4.28|4.168118
3.32|3.652267
3.45|3.8526
3.9|3.983359
3.81|3.705275
4.28|4.098529
4.05|4.288601
4.3|3.966706
4.33|4.336008
4.07|3.953547
4.38|4.203567
3.68|3.9195
3.96|3.910872
4.3|4.283632
4.07|4.163392
3.0|3.261404
2.84|3.213216
4.46|4.349011
4.35|4.255608
3.78|3.932823
4.43|4.286237
3.01|3.62891
4.29|4.37045
4.16|3.862245
3.31|2.779219
4.4|4.386909
4.21|4.33041
4.29|4.120984
2.96|3.047395
4.12|4.443839
4.4|4.215701
4.17|4.031302
3.96|3.697599
4.12|3.923366
3.35|3.89844
4.26|3.867608
4.37|4.278544
3.39|3.897083
3.73|4.057747
3.3|3.58716
3.74|3.217902
4.26|3.662064
4.24|4.295074
3.96|3.881816
4.35|4.225525
3.81|3.71477
4.1|3.631383
3.91|4.227357
3.56|3.89568
4.42|4.259408
4.08|4.264528
3.76|3.842671
4.16|3.678539
4.17|4.045143
4.39|4.284617
4.32|4.177026
3.76|4.216403
3.99|4.323231
2.61|3.432888
4.0|4.118595
4.04|3.550479
4.25|4.381549
3.75|4.117323
3.5|4.235638
4.09|4.42857
3.71|3.656177
3.65|3.478447
4.39|4.25023
4.28|3.806224
3.18|2.998977
3.78|4.280091
3.9|4.098324
3.97|3.906785
3.8|3.911089
3.91|4.267315
3.75|3.897083
3.97|3.960253
3.27|3.508851
4.2|4.145795
4.38|4.37045
3.99|4.027457
4.13|4.339484
4.03|3.446611
4.1|4.079143
4.31|4.339233
3.78|3.528547
4.31|4.112379
3.66|3.710917
3.97|4.052448
4.02|3.978443
3.54|3.769485
3.6|3.730964
3.28|3.562255
4.12|4.087363
3.91|3.915542
3.14|3.284574
3.98|3.795248
3.5|3.326238
4.04|3.474535
4.26|4.098468
3.32|3.471411
3.53|3.649685
3.92|3.380701
4.13|4.181931
3.35|3.472517
4.36|4.339332
3.3|3.424342
4.23|4.200688
4.16|3.700374
3.86|3.664813
3.75|3.701005
3.91|3.936845
3.45|3.555847
4.0|4.149236
4.28|3.952839
2.61|3.234182
4.37|4.370887
4.35|4.383973
4.35|4.219054
2.84|2.892657
4.45|4.27883
3.9|4.235026
4.36|4.292397
4.02|4.075591
4.17|4.250172
4.29|4.120118
3.96|3.59973
4.19|3.915542
2.71|3.100845
4.3|4.133106
4.35|4.306634
4.23|4.287391
4.39|4.282494
2.29|2.965343
3.66|3.713162
4.28|4.061131
3.96|3.647407
4.23|4.164213
4.21|4.257691
4.37|4.216823
3.7|4.159492
2.37|2.693807
3.84|3.661162
3.27|3.227326
3.51|3.479415
4.26|4.341193
3.41|3.523423
3.81|3.915999
3.46|3.193611
3.66|3.409269
4.05|3.826719
3.65|3.751027
4.26|4.437305
3.98|3.991381
2.4|3.258437
4.35|4.216823
3.6|4.097326
4.21|3.967384
3.93|3.74332
3.64|3.74906
3.88|3.64753
2.66|2.837772
4.21|4.195215
3.87|3.942346
3.7|4.226203
4.14|4.233487
3.98|3.729307
3.28|3.297238
3.45|3.917737
4.38|4.324012
4.33|4.38827
3.21|3.943979
4.35|3.961511
3.98|4.157966
3.99|4.141067
4.37|4.313423
4.16|3.80538
4.1|4.099766
4.08|3.987041
4.25|4.368241
4.32|3.887341
4.01|3.874218
4.46|4.385317
4.31|4.045017
4.21|3.727745
4.24|3.673907
4.05|4.222842
4.38|4.304724
4.36|4.202122
3.86|4.274173
2.62|3.256548
4.02|4.142942
4.12|4.01891
4.36|4.303857
4.18|4.228567
4.31|4.16453
4.28|4.245336
3.3|3.757189
3.77|3.439971
3.48|3.761774
3.1|3.145616
4.23|4.026019
4.1|4.144312
3.64|3.512006
4.31|4.097948
2.99|3.749673
4.38|4.116868
4.22|3.92458
4.23|4.239871
4.42|4.281988
4.32|4.098321
3.58|3.904272
4.26|4.435967
4.49|4.40292
3.26|3.234517
4.34|4.303309
4.33|4.268088
4.25|3.716821
4.35|4.369115
3.73|3.717771
3.97|4.031113
4.3|4.012015
4.17|3.971041
3.35|4.03078
4.26|4.230974
3.27|3.545045
4.26|4.272288
4.38|4.32647
4.09|3.907695
4.49|4.396659
3.95|4.123107
4.24|4.166253
3.68|3.60667
4.41|4.178434
3.77|4.010714
4.07|3.85039
4.38|4.302717
4.23|4.125186
4.31|4.265966
3.71|3.232715
4.29|4.259688
4.19|3.956602
4.23|4.163089
4.42|4.275223
4.23|4.34816
3.48|3.339134
4.1|4.056249
4.24|4.360077
4.19|3.34846
4.28|4.087234
3.68|3.753957
4.1|4.33731
3.85|4.046331
4.0|3.799648
4.1|4.130549
4.34|4.102239
4.08|4.081864
4.17|3.924736
3.0|3.452136
3.81|3.94593
3.94|4.27087
4.14|4.016144
4.27|4.278954
4.12|3.854366
4.17|4.151561
3.71|3.483442
4.26|3.892027
4.11|3.507079
3.55|3.68718
3.74|3.498453
4.25|4.261903
3.91|3.538896
3.83|3.94593
4.23|4.158387
4.3|3.814623
2.12|2.684312
2.8|3.371697
3.29|3.622608
4.27|4.201133
4.27|3.919655
3.97|4.004772
4.08|4.102471
4.37|3.997041
4.16|3.91891
3.7|3.955613
3.9|3.38443
4.02|3.822331
4.1|3.939773
3.93|4.100802
4.15|3.960718
4.13|4.259381
4.18|4.143054
3.54|4.142688
4.34|4.331956
4.33|4.331441
3.65|3.68007
4.35|4.368161
3.72|4.182565
3.53|3.864083
3.87|3.915542
4.12|3.885305
4.12|4.050362
4.03|3.818949
3.94|3.860151
3.81|3.559568
4.46|4.093433
4.2|3.699571
4.3|3.907505
2.92|3.940178
4.24|3.894062
3.79|4.144453
3.89|4.146292
4.34|4.198694
4.02|3.615035
4.17|4.025652
3.89|4.38055
4.3|4.095061
3.98|3.965873
3.99|4.047809
4.31|4.091481
4.05|3.898327
3.36|3.904564
2.62|2.9308
4.22|4.150722
2.1|2.740225
